event,traceID,taskID,timestamp
mousemove on departure,45,2,149
brush on departure,45,2,150
click on departure,45,2,151
mousemove on departure,45,2,152
brush on departure,45,2,153
click on departure,45,2,154
dblclick on departure,45,2,155
dblclick on departure,45,2,156
mousemove on departure,45,2,157
brush on departure,45,2,158
brush on departure,45,2,159
click on departure,45,2,160
mousemove on arrival,45,2,161
brush on arrival,45,2,162
click on arrival,45,2,163
mousemove on arrival,45,2,164
brush on arrival,45,2,165
brush on arrival,45,2,166
brush on arrival,45,2,167
mousemove on distance,45,2,168
brush on distance,45,2,169
click on distance,45,2,170
mousemove on distance,45,2,171
brush on distance,45,2,172
brush on airtime,45,2,173
mousemove on airtime,45,2,174
brush on airtime,45,2,175
mousemove on airtime,45,2,176
brush on airtime,45,2,177
mousemove on departure,45,2,178
brush on departure,45,2,179
click on departure,45,2,180
mousemove on departure,45,2,181
brush on departure,45,2,182
mousemove on departure,45,2,183
brush on departure,45,2,184
click on departure,45,2,185
mousemove on arrival,45,2,186
brush on arrival,45,2,187
mousemove on arrival,45,2,188
brush on arrival,45,2,189
click on arrival,45,2,190
dblclick on arrival,45,2,191
dblclick on arrival,45,2,192
mousemove on airtime,45,2,193
brush on airtime,45,2,194
click on airtime,45,2,195
mousemove on airtime,45,2,196
brush on airtime,45,2,197
click on airtime,45,2,198
dblclick on airtime,45,2,199
dblclick on airtime,45,2,200
mousemove on distance,45,2,201
brush on distance,45,2,202
click on distance,45,2,203
mousemove on distance,45,2,204
brush on distance,45,2,205
click on distance,45,2,206
dblclick on distance,45,2,207
dblclick on distance,45,2,208
mousemove on departure,45,2,209
brush on departure,45,2,210
mousemove on departure,45,2,211
brush on departure,45,2,212
mousemove on departure,45,2,213
mousemove on departure,45,2,214
brush on departure,45,2,215
click on departure,45,2,216
mousemove on departure,45,2,217
brush on departure,45,2,218
click on departure,45,2,219
dblclick on departure,45,2,220
dblclick on departure,45,2,221
mousemove on arrival,45,2,222
brush on arrival,45,2,223
click on arrival,45,2,224
mousemove on arrival,45,2,225
brush on arrival,45,2,226
click on arrival,45,2,227
dblclick on arrival,45,2,228
dblclick on arrival,45,2,229
mousemove on arrival,45,2,230
brush on arrival,45,2,231
brush on arrival,45,2,232
mousemove on arrival,45,2,233
brush on arrival,45,2,234
click on arrival,45,2,235
mousemove on arrival,45,2,236
brush on arrival,45,2,237
click on arrival,45,2,238
dblclick on arrival,45,2,239
dblclick on arrival,45,2,240
mousemove on distance,45,2,241
brush on distance,45,2,242
brush on distance,45,2,243
click on distance,45,2,244
mousemove on distance,45,2,245
brush on distance,45,2,246
click on distance,45,2,247
mousemove on distance,45,2,248
brush on distance,45,2,249
click on distance,45,2,250
dblclick on distance,45,2,251
dblclick on distance,45,2,252
mousemove on airtime,45,2,253
brush on airtime,45,2,254
brush on airtime,45,2,255
mousemove on airtime,45,2,256
brush on airtime,45,2,257
mousemove on airtime,45,2,258
brush on airtime,45,2,259
mousemove on airtime,45,2,260
mousemove on airtime,45,2,261
brush on airtime,45,2,262
mousemove on airtime,45,2,263
mousemove on airtime,45,2,264
brush on airtime,45,2,265
click on airtime,45,2,266
mousemove on airtime,45,2,267
brush on airtime,45,2,268
click on airtime,45,2,269
mousemove on airtime,45,2,270
brush on airtime,45,2,271
click on airtime,45,2,272
dblclick on airtime,45,2,273
dblclick on airtime,45,2,274
mousemove on distance,45,2,275
brush on distance,45,2,276
brush on distance,45,2,277
brush on distance,45,2,278
click on distance,45,2,279
mousemove on distance,45,2,280
brush on distance,45,2,281
click on distance,45,2,282
mousemove on distance,45,2,283
brush on distance,45,2,284
click on distance,45,2,285
dblclick on distance,45,2,286
dblclick on distance,45,2,287
mousemove on departure,45,2,288
brush on departure,45,2,289
brush on departure,45,2,290
brush on departure,45,2,291
dblclick on departure,45,2,292
brush on departure,45,2,293
brush on departure,45,2,294
mousemove on departure,45,2,295
mousemove on departure,45,2,296
brush on departure,45,2,297
click on departure,45,2,298
mousemove on departure,45,2,299
brush on departure,45,2,300
click on departure,45,2,301
dblclick on departure,45,2,302
dblclick on departure,45,2,303
mousemove on airtime,45,2,304
brush on airtime,45,2,305
click on airtime,45,2,306
mousemove on airtime,45,2,307
brush on airtime,45,2,308
click on airtime,45,2,309
dblclick on airtime,45,2,310
dblclick on airtime,45,2,311
mousemove on airtime,45,2,312
brush on airtime,45,2,313
brush on airtime,45,2,314
brush on airtime,45,2,315
dblclick on airtime,45,2,316
brush on airtime,45,2,317
mousemove on airtime,45,2,318
brush on airtime,45,2,319
click on airtime,45,2,320
mousemove on airtime,45,2,321
brush on airtime,45,2,322
brush on distance,45,2,323
brush on distance,45,2,324
click on distance,45,2,325
mousemove on airtime,45,2,326
brush on airtime,45,2,327
click on airtime,45,2,328
mousemove on distance,45,2,329
brush on distance,45,2,330
mousemove on distance,45,2,331
brush on distance,45,2,332
click on distance,45,2,333
mousemove on airtime,45,2,334
brush on airtime,45,2,335
click on airtime,45,2,336
mousemove on airtime,45,2,337
brush on airtime,45,2,338
click on airtime,45,2,339
dblclick on airtime,45,2,340
dblclick on airtime,45,2,341
mousemove on distance,45,2,342
brush on distance,45,2,343
click on distance,45,2,344
mousemove on distance,45,2,345
brush on distance,45,2,346
brush on distance,45,2,347
brush on distance,45,2,348
brush on distance,45,3,349
brush on distance,45,3,350
brush on distance,45,3,351
mousemove on distance,45,3,352
brush on distance,45,3,353
click on distance,45,3,354
mousemove on delay,45,3,355
brush on delay,45,3,356
brush on distance,45,3,357
brush on distance,45,3,358
dblclick on distance,45,3,359
brush on distance,45,3,360
mousemove on delay,45,3,361
brush on delay,45,3,362
dblclick on delay,45,3,363
dblclick on delay,45,3,364
