event,traceID,taskID,timestamp
wheel on departure,46,3,314
wheel on departure,46,3,315
wheel on departure,46,3,316
wheel on departure,46,3,317
wheel on departure,46,3,318
wheel on departure,46,3,319
wheel on departure,46,3,320
wheel on departure,46,3,321
wheel on departure,46,3,322
wheel on departure,46,3,323
wheel on departure,46,3,324
wheel on departure,46,3,325
wheel on departure,46,3,326
wheel on departure,46,3,327
wheel on departure,46,3,328
wheel on departure,46,3,329
wheel on departure,46,3,330
wheel on departure,46,3,331
wheel on departure,46,3,332
wheel on departure,46,3,333
wheel on departure,46,3,334
wheel on departure,46,3,335
wheel on departure,46,3,336
wheel on departure,46,3,337
wheel on departure,46,3,338
wheel on departure,46,3,339
wheel on departure,46,3,340
wheel on departure,46,3,341
wheel on departure,46,3,342
wheel on departure,46,3,343
wheel on departure,46,3,344
wheel on departure,46,3,345
wheel on departure,46,3,346
wheel on departure,46,3,347
wheel on departure,46,3,348
wheel on departure,46,3,349
wheel on departure,46,3,350
wheel on departure,46,3,351
wheel on departure,46,3,352
wheel on departure,46,3,353
wheel on departure,46,3,354
wheel on departure,46,3,355
wheel on departure,46,3,356
wheel on departure,46,3,357
wheel on departure,46,3,358
wheel on departure,46,3,359
wheel on departure,46,3,360
wheel on departure,46,3,361
wheel on departure,46,3,362
wheel on departure,46,3,363
wheel on departure,46,3,364
wheel on departure,46,3,365
wheel on departure,46,3,366
wheel on departure,46,3,367
wheel on departure,46,3,368
wheel on departure,46,3,369
wheel on departure,46,3,370
wheel on departure,46,3,371
wheel on departure,46,3,372
wheel on departure,46,3,373
brush on distance,46,4,374
brush on distance,46,4,375
brush on distance,46,4,376
mousemove on distance,46,4,377
brush on distance,46,4,378
brush on distance,46,4,379
brush on distance,46,4,380
brush on distance,46,4,381
mousemove on distance,46,4,382
brush on distance,46,4,383
click on distance,46,4,384
mousemove on delay,46,4,385
mousemove on delay,46,4,386
mousemove on distance,46,4,387
brush on distance,46,4,388
mousemove on distance,46,4,389
mousemove on distance,46,4,390
mousemove on distance,46,4,391
brush on distance,46,4,392
click on distance,46,4,393
